Symbole,Description,Prix,Prix - Devise,Marché,Changement de prix % 1 jour,Capitalisation boursière,Capitalisation boursière - Devise,Ratio cours/bénéfice,"Rendement du dividende %, 12 mois écoulés",Performance % 5 années,Performance % 1 année,Performance % 6 mois,Performance % 3 mois,Performance % 1 mois,Moyenne mobile simple (21) 1 jour,Moyenne mobile simple (200) 1 jour,Moyenne mobile simple (50) 1 jour,Beta 5 années,Beta 1 année,Moyenne de la vraie amplitude (14) 1 jour,"Rendement des fonds propres %, 12 mois écoulés","Rendement des capitaux employés %, 12 mois écoulés",perf_sum,perf_norm,MRAT,Diff,score
ETN,"Eaton Corporation, PLC",348.94,USD,NYSE,0.38,1.3584E+11,USD,35.11,1.14,240.62,16.31,21.5,7.46,-10.07,363.76,330.07,359.83,1.16,1.43,7.64,20.76,16.55,45.26,1.05,1.1,1.06,2.15
CSCO,"Cisco Systems, Inc.",67.43,USD,NASDAQ,0.16,2.67023E+11,USD,25.79,2.41,61.9,33.5,4.38,5.76,-1.39,68.42,62.29,68.11,0.91,0.99,1.29,22.58,15.15,43.64,1.04,1.1,1.08,2.14
SNP,OMV PETROM S.A.,0.84,RON,BVB,2.43,11873399353,USD,14.39,5.39,172.34,10.48,11.36,20.95,8.49,0.81,0.74,0.78,1.2,0.77,0.02,9.37,8.23,42.79,1.04,1.1,1.14,2.14
TT,Trane Technologies plc,424.65,USD,NYSE,0.13,94491146738,USD,33.7,0.84,256.19,20.26,22.85,-0.53,-8.65,433.77,394.18,435.31,1.09,1.19,8.43,38.89,27.46,42.57,1.04,1.1,1.08,2.14
RCI.A,ROGERS COMMUNICATIONS INC,52.39,CAD,TSX,-0.1,19499980413,USD,18.5,3.81,-10.29,-7.89,19.04,30.65,4.7,50.02,45.62,47.5,0.82,0.45,1.13,13.93,7.88,41.8,1.04,1.1,1.15,2.14
BIM,BIOMERIEUX,126.8,EUR,EURONEXT,-0.47,17641378021,USD,34.84,0.71,-8.45,22.04,11.03,7.46,1.2,125.72,114.24,122.21,0.39,0.46,1.68,10.86,12.89,40.53,1.04,1.1,1.11,2.14
WBA,"Walgreens Boots Alliance, Inc.",12.1,USD,NASDAQ,0.21,10468956026,USD,,4.14,-69.14,20.35,10.86,8.23,4.45,11.88,10.78,11.64,0.77,0.2,0.1,-60.49,0.79,39.44,1.04,1.1,1.12,2.14
NDA_FI,NORDEA BANK ABP,13.42,EUR,OMXHEX,-0.52,54501936037,USD,9.72,6.97,99.01,27.19,6.04,4.88,5.79,13.16,11.96,12.78,0.98,1.23,0.19,16.08,1.03,38.12,1.04,1.1,1.12,2.14
JNJ,Johnson & Johnson,179.25,USD,NYSE,-0.02,4.31695E+11,USD,19.17,2.8,18.04,10.31,9.23,17.53,5.6,173.03,156.59,164.08,0.4,0.2,2.49,30.21,16.34,37.07,1.04,1.1,1.14,2.14
HCA,"HCA Healthcare, Inc.",404.24,USD,NYSE,-0.18,94589532627,USD,16.98,0.68,202.6,4.57,25.94,6.45,20.32,379.63,344.46,374.55,1.4,0.32,8.1,,25.56,36.95,1.04,1.1,1.17,2.14
ABBN,ABB LTD N,53.98,CHF,SIX,-0.37,1.23351E+11,USD,27.41,1.66,127.28,12.79,8.05,14.32,1.39,53.53,48.88,50.47,1.09,1.13,0.9,31.19,22.05,35.15,1.04,1.1,1.1,2.13
SAND,SANDVIK AB,242.9,SEK,OMXSTO,-0.25,32040966289,USD,21.06,2.36,41.59,13.93,3.27,16.5,0.41,238.93,217.47,230.79,1.47,1.51,4.39,16.41,14.9,33.7,1.03,1.1,1.12,2.13
KBX,KNORR BREMSE AG,91,EUR,XETR,-0.05,17193970023,USD,34.77,1.92,-12.11,23.06,8.72,1.9,2.82,89.29,81.49,86.19,1.06,1.13,1.71,14.67,16.96,33.68,1.03,1.1,1.12,2.13
RWE,RWE AG,35.24,EUR,XETR,-1.34,31125967378,USD,10.07,3.08,6.14,11.03,15.62,6.92,-2.41,35.72,32.43,35.91,0.49,0.18,0.62,7.9,1.77,33.56,1.03,1.1,1.09,2.14
AEP,"American Electric Power Company, Inc.",114.01,USD,NASDAQ,-0.01,60971946372,USD,16.7,3.22,44.21,15.68,6.85,10.22,4.48,112.63,102.57,108.03,0.39,0.02,1.57,13.03,5.79,32.75,1.03,1.1,1.11,2.13
EN,BOUYGUES,37.76,EUR,EURONEXT,-2.45,17295798174,USD,13.65,5.17,13.36,19.27,15.58,-4.26,-1.82,38.07,34.61,38.25,0.83,0.69,0.57,8.75,8.29,30.59,1.03,1.1,1.09,2.13
MELI,"MercadoLibre, Inc.",2406,USD,NASDAQ,-1.01,1.21978E+11,USD,59.41,0,95.6,19.91,7.89,-4.58,0.25,2360.91,2153.44,2408.84,1.46,0.84,65.63,43.83,32.38,23.23,1.02,1.1,1.12,2.12
CSX,CSX Corporation,34.38,USD,NASDAQ,-0.59,64084524496,USD,21.12,1.45,36.63,2.34,7.52,10.53,-2.84,35.61,32.39,34.35,1.25,0.87,0.94,24.83,12.29,20.39,1.02,1.1,1.06,2.12
GPC,Genuine Parts Company,138.71,USD,NYSE,-0.57,19293492991,USD,23.89,2.91,47.25,-2.6,13.06,8.77,4.47,134.73,122.72,128.65,0.76,0.79,2.47,17.5,13.09,19.23,1.02,1.1,1.13,2.12
PODD,Insulet Corporation,328.9,USD,NASDAQ,-0.56,23152455084,USD,100.1,0,51.25,75.76,16.4,1.2,14.2,306.83,280.63,301.56,1.35,0.75,7.3,19.18,16.78,93.36,1.09,1.09,1.17,2.19
EHC,Encompass Health Corporation,122.5,USD,NYSE,-0.27,12338669503,USD,23.95,0.55,150.6,35.96,23.48,2.3,13.92,116.56,106.58,116.49,0.88,0.66,2.11,25.35,16.66,61.74,1.06,1.09,1.15,2.16
T,AT&T Inc.,28.95,USD,NYSE,0.63,2.07004E+11,USD,16.5,3.86,28.58,48.16,7.74,5.83,3.73,28.27,26.01,28.02,0.42,0.27,0.46,12.12,6.96,61.73,1.06,1.09,1.11,2.15
SF,Stifel Financial Corporation,114.38,USD,NYSE,0.04,11686594653,USD,22.12,1.54,227.86,32.97,8.02,20.63,2.14,112.77,103.72,108.51,1.11,1.43,2.41,11.11,,61.62,1.06,1.09,1.1,2.15
ETR,Entergy Corporation,89.21,USD,NYSE,-0.13,39824152846,USD,22.2,2.65,83.45,49.56,4.51,6.69,1.32,89.68,81.95,85.96,0.55,0.4,1.44,11.32,5.14,60.75,1.06,1.09,1.09,2.16
ELE,"ENDESA,S.A.",26.48,EUR,BME,-0.94,33150531569,USD,13.15,3.99,12.35,42.83,21.19,-3.36,3.56,25.94,23.76,26.28,0.47,0.47,0.37,26.86,12.8,60.66,1.06,1.09,1.11,2.15
CRH,CRH PLC,113.23,USD,NYSE,-0.09,76165213969,USD,23.67,1.27,191.83,27.87,11.36,19.04,17.01,105.75,96.72,98.46,0.02,0.06,2.4,15.16,12.25,58.27,1.06,1.09,1.17,2.15
SIE,SIEMENS AG NA O.N.,236.35,EUR,XETR,-0.23,2.17352E+11,USD,19,2.2,99.28,43.05,6.95,8.05,4.58,228.7,209.92,223.07,1.17,1.61,5.03,14.27,8.4,58.04,1.06,1.09,1.13,2.15
HLI,"Houlihan Lokey, Inc.",198.19,USD,NYSE,0.25,13939724385,USD,33.41,1.17,227.7,28.72,15.51,13.25,0.1,192.46,176.5,188.59,0.87,1.02,3.48,20.38,,57.48,1.06,1.09,1.12,2.15
RF,Regions Financial Corporation,26.75,USD,NYSE,-0.04,23869248556,USD,12.47,3.74,130.01,19.9,13.4,24.01,1.79,25.58,23.47,24.73,0.77,0.31,0.52,11.59,3.29,57.31,1.06,1.09,1.14,2.15
MT,ARCELORMITTAL SA,29.23,EUR,EURONEXT,0.24,28066675855,USD,9.83,1.64,195.04,41.07,8.74,6.72,2.06,28.34,26.09,28.02,1.75,1.34,0.74,4.81,2.96,56.53,1.06,1.09,1.12,2.14
ALV,ALLIANZ SE NA O.N.,372.5,EUR,XETR,-0.13,1.67985E+11,USD,,4.13,101.88,36.45,14.02,5.85,8.28,361.07,332.56,350.61,1,0.82,5.45,18.92,,56.32,1.06,1.09,1.12,2.14
BMO,BANK OF MONTREAL,158.38,CAD,TSX,-0.19,82805650465,USD,14.72,4.01,102.04,33.82,8.85,10.66,2.18,155.9,142.71,153.41,1.26,1.05,1.41,9.99,1.48,53.34,1.05,1.09,1.11,2.15
GRMN,Garmin Ltd.,235.26,USD,NYSE,-0.28,45285162035,USD,29.03,1.53,126.6,31.97,5.46,15.32,0.45,230.61,211.75,221.11,1,0.95,4.3,20.73,22.47,52.75,1.05,1.09,1.11,2.14
MNST,Monster Beverage Corporation,62.67,USD,NASDAQ,-0.27,61192753037,USD,39.13,0,49.75,34.48,18.56,-1.4,3.78,62.28,56.99,61.71,0.55,0.34,1.36,24.1,30.52,51.64,1.05,1.09,1.1,2.14
RKT,RECKITT BENCKISER GROUP PLC ORD GBP0.10,5596,GBX,LSE,-0.64,51287580182,USD,30.88,3.61,-26.29,29.69,5.7,13.97,10.2,5540.95,5060.71,5260.52,0.37,0.59,76.28,17.41,16.7,49.36,1.05,1.09,1.11,2.14
NI,NiSource Inc,42.62,USD,NYSE,-0.73,20070194201,USD,22.65,2.57,88.69,30.67,6.72,8.13,1.56,42.37,38.95,41.08,0.53,0.41,0.65,10.56,5.74,45.52,1.05,1.09,1.09,2.13
BR,"Broadridge Financial Solutions, Inc.",261.67,USD,NYSE,-0.19,30649227847,USD,36.89,1.34,88.99,23.96,10.17,9.11,3.66,258.54,237.76,247.84,0.95,0.67,4.32,34.81,17.87,43.23,1.04,1.09,1.1,2.13
F,Ford Motor Company,11.68,USD,NYSE,-0.51,46484768294,USD,14.9,6.39,68.3,6.38,24.72,11.77,3.04,11.28,10.38,11.22,0.48,0.26,0.25,7.11,1.53,42.87,1.04,1.09,1.13,2.13
ARES,Ares Management Corporation,180.26,USD,NYSE,-0.44,38925468897,USD,103.13,2.26,358.92,24.76,6.7,10.78,-1.82,186.16,170.64,179.7,1.42,1.81,4.67,13.92,,42.23,1.04,1.09,1.06,2.13
LH,Labcorp Holdings Inc.,276.63,USD,NYSE,-0.56,22987951973,USD,30.5,1.04,80.12,19.33,10.08,12.61,3.2,268.09,245.2,261.49,0.78,0.49,4.7,9.27,8.82,42.02,1.04,1.09,1.13,2.14
WSP,WSP GLOBAL INC,285.18,CAD,TSX,-0.24,26967044906,USD,46.43,0.52,220.28,25.49,12.76,1.94,-0.77,282.76,259.18,280.29,0.83,0.85,4.39,10.52,12.74,40.19,1.04,1.09,1.1,2.13
CS,AXA,42.18,EUR,EURONEXT,-0.96,1.06562E+11,USD,12.03,5.05,140.18,25.13,11.79,2.35,-0.14,42.05,38.61,41.83,1.3,0.82,0.64,17.06,1.65,39.27,1.04,1.09,1.09,2.13
NXT,NEXT ORD GBP0.10,12230,GBX,LSE,0.25,19264910133,USD,20.2,1.91,105.34,22.3,22,-5.41,0.25,12040.48,11004.91,12185.2,1.32,0.4,203.57,46.76,32.12,38.88,1.04,1.09,1.11,2.13
SEB_A,SKANDINAVISKA ENSKILDA BANKEN SER. A,180.1,SEK,OMXSTO,-0.11,38103338029,USD,11.15,4.71,108.74,16.99,4.98,12,5.32,175.44,161.3,169.8,0.75,1.13,2.23,15.21,1.04,33.97,1.03,1.09,1.12,2.12
ENI,ENI,15.24,EUR,MIL,0.08,54294874415,USD,19.32,6.57,85.4,5.34,7.51,18.05,5.58,14.9,13.69,14.43,1.12,0.65,0.17,5.02,6,30.89,1.03,1.09,1.11,2.12
ENGI,ENGIE,18.56,EUR,EURONEXT,-1.12,53244028567,USD,9.02,7.88,62.95,19.9,12.9,-2.55,-5.72,18.97,17.47,19.38,0.72,-0.1,0.28,18.16,9.21,30.25,1.03,1.09,1.06,2.12
ROL,"Rollins, Inc.",57.75,USD,NYSE,-0.41,27987961656,USD,57.18,1.11,58.31,14.7,12.35,1.37,-0.19,57.89,53.13,56.89,0.69,0.38,0.76,36.52,30.15,28.42,1.03,1.09,1.09,2.12
DG,VINCI,124.7,EUR,EURONEXT,-3.33,84440943358,USD,14.99,3.68,52.41,17.64,13.36,-3.45,0.89,124.96,114.81,124.53,1.07,0.7,1.87,16.66,11.99,27.56,1.03,1.09,1.09,2.12
ABF,ASSOCIATED BRITISH FOODS PLC ORD 5 15/22P,2314,GBX,LSE,-0.69,22267306603,USD,13.05,2.72,15.07,-5.36,22.86,9.98,3.86,2250.38,2061.87,2161.12,1.6,0.7,36.59,11.89,11.42,27.48,1.03,1.09,1.12,2.12
D,"Dominion Energy, Inc.",61.55,USD,NYSE,-0.57,52528842746,USD,21.27,4.31,-21.18,8.71,7.14,8.57,4.77,60.74,55.98,58.37,0.56,0.2,0.99,9.29,4.77,24.42,1.02,1.09,1.1,2.11
WPC,W. P. Carey Inc. REIT,66.14,USD,NYSE,0.05,14477519176,USD,43.46,5.36,-5.25,11.63,4.98,7.7,2.59,65.38,60.24,63.97,0.81,0.21,1.02,3.99,,24.32,1.02,1.09,1.1,2.11
ICE,Intercontinental Exchange Inc.,181.01,USD,NYSE,0.19,1.03614E+11,USD,34.75,1.03,73.22,13.86,7.02,2.2,-1.25,183.49,168.35,182.18,1.12,0.55,2.54,10.89,,23.08,1.02,1.09,1.08,2.11
CCEP,Coca-Cola Europacific Partners plc,90.24,USD,NASDAQ,-0.11,41580873529,USD,24.88,2.48,117.29,14.77,3.71,-0.66,-9.62,93.9,85.85,94.49,0.72,0.33,1.76,17.99,10.69,17.82,1.02,1.09,1.05,2.11
EDPR,EDP RENOVAVEIS,10.37,EUR,EURONEXT,-3.08,13174414606,USD,,0.79,-27.28,-24.75,11.69,18.51,1.37,10.16,9.29,10.08,1.72,1.98,0.26,-5.22,0.25,5.45,1.01,1.09,1.12,2.1
TPX.A,MOLSON COORS CANADA INC,75.1,CAD,TSX,0,10446919170,USD,10.64,3.38,50.2,10.51,-4.16,-4.94,-7.27,79.44,73.1,81.07,0.44,0.32,4.47,,,1.41,1,1.09,1.03,2.09
UAL,"United Airlines Holdings, Inc.",101.7,USD,NASDAQ,-1.24,32923554238,USD,10.19,0,188.43,143.65,3.83,33.78,13.63,94.33,87.39,87.83,1.48,1.52,3.32,27.7,11.31,181.26,1.18,1.08,1.16,2.26
NCLH,Norwegian Cruise Line Holdings Ltd.,24.73,USD,NYSE,-1.28,11176404223,USD,17.8,0,49.25,50.88,-1.24,39.17,4.66,24.37,22.59,22.6,2.25,1.67,0.85,63.57,10.74,88.81,1.09,1.08,1.09,2.17
AGI,ALAMOS GOLD INC,39.6,CAD,TSX,0.84,11931958579,USD,34.76,0.35,203.22,48.04,20.55,10.55,13.21,36.08,33.4,36.07,0.43,1.06,1.09,10.32,13.11,79.14,1.08,1.08,1.19,2.16
IMB,IMPERIAL BRANDS PLC GBP0.10,3123,GBX,LSE,0.06,34076306219,USD,10.42,4.91,147.37,46.76,14.14,12.91,6.3,3009.38,2784.78,2943.88,0.6,0.22,45.5,54.4,22.55,73.81,1.07,1.08,1.12,2.15
BKNG,Booking Holdings Inc. Common Stock,5747.45,USD,NASDAQ,0.46,1.86274E+11,USD,39.97,0.64,212.57,52.08,12.92,7.29,1.21,5534.7,5110.9,5578.14,1.41,1.05,104.24,,74.38,72.28,1.07,1.08,1.12,2.16
JBS,JBS N.V.,15.44,USD,NYSE,0.42,16285003880,USD,11.98,0.01,81.37,13.49,45.34,6.82,15.62,14.31,13.22,13.95,0.71,-0.08,0.43,17.67,6.58,65.65,1.07,1.08,1.17,2.15
GM,General Motors Company,57.98,USD,NYSE,-0.67,55201470983,USD,9.19,0.87,94.69,22.55,24.1,17.92,9.69,54.63,50.56,52.62,1.36,0.72,1.25,7.07,5.56,64.57,1.06,1.08,1.15,2.15
AYI,Acuity Inc.,327.63,USD,NYSE,0.29,10040166584,USD,25.82,0.2,198.17,33.68,7.27,23.61,9.7,315.04,292.91,302.11,1.64,1.3,7.5,16.6,17.13,64.56,1.06,1.08,1.12,2.14
UCB,UCB,200.8,EUR,EURONEXT,1.77,43723953189,USD,29.3,0.49,97.83,24.33,8.54,27.74,12.24,189.47,174.66,177.49,0.75,1.57,4.41,14.29,9.36,60.61,1.06,1.08,1.15,2.15
FHN,First Horizon Corporation,22.44,USD,NYSE,-0.31,11393856700,USD,14.47,2.67,132.54,40.25,7.52,11.98,1.4,21.87,20.3,21.54,0.67,1.42,0.48,9.57,1.75,59.75,1.06,1.08,1.11,2.14
G,GENERALI,34.56,EUR,MIL,0.12,62416837862,USD,13.86,4.14,157.72,44.78,9.71,3.78,8.03,33.34,30.78,31.81,0.85,0.91,0.47,13.09,1.42,58.28,1.06,1.08,1.12,2.14
AIT,"Applied Industrial Technologies, Inc.",266.42,USD,NYSE,-0.26,10058139041,USD,26.31,0.62,344.4,30.78,8.9,17.21,-0.96,266.73,246.79,254.63,0.94,1.28,6.47,22.24,21.52,56.89,1.06,1.08,1.08,2.14
TTWO,"Take-Two Interactive Software, Inc.",229.66,USD,NASDAQ,0.28,42365429315,USD,,0,32.52,43.36,9.11,1.62,1.62,227.29,210.73,232.85,0.99,0.69,5.07,-89.29,-6.33,54.09,1.05,1.08,1.09,2.13
MG,MAGNA INTERNATIONAL INC,63.38,CAD,TSX,-0.53,12976038089,USD,10.75,4.23,-6.71,12.2,15.01,26.79,8.69,59.66,55.16,56.94,1.67,1.09,1.24,10.19,10.08,53.99,1.05,1.08,1.15,2.14
KCHOL,KOC HOLDING,189.1,TRY,BIST,1.5,11343231952,USD,81.99,3.69,1077.46,-2.02,25.82,28.38,7.93,180.3,167.12,167.14,1.14,1.17,4.11,1.09,4.52,52.17,1.05,1.08,1.13,2.13
AER,AerCap Holdings N.V.,119.95,USD,NYSE,0.43,21179159166,USD,7.47,0.87,289.45,26.81,19.28,5.91,6.82,112.45,104.07,113.74,1.44,0.88,1.86,16.87,5.55,52,1.05,1.08,1.15,2.13
HPE,Hewlett Packard Enterprise Company,22.43,USD,NYSE,-0.09,29432996374,USD,23.17,2.32,122.08,17.62,8.31,25.8,8.2,21,19.47,20.32,1.38,1.83,0.58,6.39,5.33,51.72,1.05,1.08,1.15,2.13
BABA,Alibaba Group Holding Limited,126.28,USD,NYSE,2.72,2.87934E+11,USD,16.95,0.84,-56.34,48.74,-4.9,5.34,5.07,120.62,111.38,116.75,0.16,0.57,3.34,13.04,10.83,49.18,1.05,1.08,1.13,2.13
IBE,ACCIONES IBERDROLA,16.34,EUR,BME,-1.63,1.28516E+11,USD,20.24,3.12,50.16,29.41,18.1,0.49,6.62,15.83,14.68,15.9,0.59,0.39,0.22,10.92,6.57,48.01,1.05,1.08,1.11,2.13
PM,Philip Morris International Inc,170.96,USD,NYSE,-0.46,2.66107E+11,USD,32.44,3.14,117.03,42.34,8.79,-4.06,5.95,166.85,153.9,173.58,0.51,0.03,3.41,,32.11,47.08,1.05,1.08,1.11,2.13
KR,Kroger Company (The),70.25,USD,NYSE,0.99,46446194919,USD,19.09,1.84,95.25,34.22,7.88,2.63,-3,71.2,66.07,70.99,0.58,0.07,1.54,24.06,12.82,44.73,1.04,1.08,1.06,2.12
COR,"Cencora, Inc.",292.96,USD,NYSE,0.12,56799430975,USD,30.14,0.74,199.19,21.6,19.57,-0.01,0.71,291.03,268.42,293.43,0.58,0.2,6.91,130.6,20.51,41.16,1.04,1.08,1.09,2.13
OMV,OMV AG,48.42,EUR,VIE,-1.3,18794104542,USD,17.89,9.68,73.05,25.25,14.74,1.09,4.35,46.59,42.97,46.38,1.29,0.68,0.75,5.05,7.73,41.07,1.04,1.08,1.13,2.13
FER,FERROVIAL SE,47.01,EUR,BME,-1.18,39913122563,USD,10.1,1.39,103.68,27.74,10.77,1.38,2.82,45.79,42.36,45.24,0.88,0.92,0.65,69.3,4.68,39.89,1.04,1.08,1.11,2.12
VMC,Vulcan Materials Company (Holding Company),291.36,USD,NYSE,-0.36,38495364367,USD,40.73,0.65,136.3,16.42,15.8,7.42,7.25,284.77,264.17,272.9,0.83,0.85,5.18,11.89,10.74,39.64,1.04,1.08,1.1,2.12
PAG,"Penske Automotive Group, Inc.",186.56,USD,NYSE,-0.4,12321568206,USD,12.99,2.53,283.25,12,12.32,14.44,8.21,177.23,163.69,175.81,0.86,0.75,3.93,18.11,10.85,38.75,1.04,1.08,1.14,2.12
WN,GEORGE WESTON LTD,88.59,CAD,TSX,0.48,24449203974,USD,34.47,1.27,165.77,21.26,19.57,-2.36,0.81,88.6,81.99,88.97,0.55,0.21,1.7,17.72,15.73,38.47,1.04,1.08,1.08,2.12
SSNC,"SS&C Technologies Holdings, Inc.",90.54,USD,NASDAQ,0.38,22112957290,USD,28.52,1.11,41.48,22.89,2.16,12.9,5.48,86.79,80.55,84.23,1.25,0.8,1.39,12.07,9.88,37.95,1.04,1.08,1.12,2.12
BURL,"Burlington Stores, Inc.",279.21,USD,NYSE,-0.58,17614267967,USD,34.27,0,43.55,1.7,18.01,17.31,-0.01,278.78,258.7,260.54,1.69,0.98,6.93,44.13,12.19,37.03,1.04,1.08,1.08,2.11
EVRG,"Evergy, Inc.",71.94,USD,NASDAQ,-0.5,16557374364,USD,19.8,3.66,41.09,22.97,4.93,8.61,2.92,71.98,66.47,70.03,0.45,0.27,0.96,8.55,4.97,36.51,1.04,1.08,1.08,2.12
ACA,CREDIT AGRICOLE,16.96,EUR,EURONEXT,-0.53,60136979844,USD,7.29,6.45,97.77,24.38,7.51,3.79,3.54,16.66,15.43,16.27,1.42,0.73,0.24,10.82,0.79,35.68,1.04,1.08,1.1,2.12
EW,Edwards Lifesciences Corporation,81.92,USD,NYSE,0.12,48098166576,USD,55.93,0,1.96,14.72,12.32,8.57,0.52,79.32,73.75,77.72,1.08,0.45,1.56,15.71,14.75,35.61,1.04,1.08,1.11,2.11
SMT,Scottish Mortgage Investment Trust Plc,1095,GBX,LSE,2.24,16854933661,USD,11.58,0.4,17.05,26.27,-0.73,9.57,3.69,1079.12,997.43,1053.2,1.1,1.23,15.84,9.86,,35.11,1.04,1.08,1.1,2.12
FTS,FORTIS INC,69.73,CAD,TSX,-0.46,25494819405,USD,20.5,3.48,31.1,17.13,11.02,5.22,3.92,69.21,64.25,66.66,0.5,0.1,0.81,7.67,5.29,33.37,1.03,1.08,1.09,2.11
SRG,SNAM,5.23,EUR,MIL,-0.61,20676793205,USD,12.56,5.52,16.23,19.01,14.38,-0.87,3.6,5.15,4.76,5.12,0.53,0.23,0.06,17.62,6.93,32.52,1.03,1.08,1.1,2.11
SCMN,SWISSCOM N,588.5,CHF,SIX,-0.51,38183573187,USD,22.89,3.72,13.48,10.83,16.77,2.97,3.25,579.69,534.79,569.4,0.41,0.17,6.65,11.5,8.07,30.57,1.03,1.08,1.1,2.11
CCK,"Crown Holdings, Inc.",100.24,USD,NYSE,-0.62,11664907845,USD,21.04,1.01,32.97,11.37,14.54,2.91,-3.73,100.31,93.15,103.03,0.74,0.61,1.65,20.64,15.99,28.82,1.03,1.08,1.08,2.11
NKE,"Nike, Inc.",79.29,USD,NYSE,1.15,1.17096E+11,USD,36.72,2,-29.16,-4.87,-1.28,29.7,4.45,76.22,70.39,72.56,1.28,0.89,1.86,23.29,13.07,23.56,1.02,1.08,1.13,2.11
OR,L'OREAL,399.85,EUR,EURONEXT,0.21,2.47827E+11,USD,34.98,1.75,43.73,1.76,14.46,7.16,7.57,386.89,358.46,375.79,0.83,0.69,7.26,20.13,23.16,23.37,1.02,1.08,1.12,2.1
SPGI,S&P Global Inc.,554.35,USD,NYSE,-0.41,1.69243E+11,USD,42.61,0.67,54.85,10.76,3.63,7.62,4.69,553.15,512.34,534.68,1.19,0.87,8.51,11.76,10.79,22.01,1.02,1.08,1.08,2.1
TEF,"TELEFONICA,S.A.",4.6,EUR,BME,-0.99,30752289516,USD,,5.23,31.47,13.9,7.67,-0.95,-0.52,4.67,4.33,4.59,0.82,0.66,0.08,-3.73,6.43,20.63,1.02,1.08,1.06,2.1
SSE,SSE PLC GBP0.50,1794,GBX,LSE,0,26680486712,USD,16.58,3.58,37.47,-3.47,21.96,2.08,-6.97,1811.81,1679.32,1836.02,0.78,0.69,30.13,12.29,9.28,20.56,1.02,1.08,1.07,2.1
MPC,Marathon Petroleum Corporation,172.35,USD,NYSE,0.86,52397904460,USD,25.53,2.08,374.53,-0.43,12.55,7.54,0.16,165.88,153.2,169.65,0.87,1.16,3.75,11.24,7.39,19.66,1.02,1.08,1.12,2.1
HSY,The Hershey Company,179.65,USD,NYSE,-0.98,36419454016,USD,23.87,3.02,21.07,-8.63,1.02,15.1,-2.3,183.14,169.3,176.43,0.26,-0.01,4.23,35.89,20.66,7.49,1.01,1.08,1.06,2.09
RJF,"Raymond James Financial, Inc.",165.83,USD,NYSE,0.34,33063844959,USD,16.28,1.18,224.82,41.61,9.01,12.99,-0.67,165.34,154.03,159.94,1.06,1.23,3.09,18.16,,63.61,1.06,1.07,1.08,2.14
BX,Blackstone Inc.,171.02,USD,NYSE,0.31,2.10049E+11,USD,46.16,2.38,222.51,25.83,8.36,23.93,-4.46,170.92,159.6,162,1.7,1.33,4.11,37.72,,58.12,1.06,1.07,1.07,2.13
CRWD,"CrowdStrike Holdings, Inc.",420.17,USD,NASDAQ,-0.09,1.04727E+11,USD,,0,265.33,55.56,8.5,-9.45,-9.05,436.47,406.85,465.38,1.13,1.61,12.93,-5.76,-3.2,54.61,1.05,1.07,1.03,2.13
SEIC,SEI Investments Company,90.25,USD,NASDAQ,0.11,11157161947,USD,16.95,1.09,71.68,34.04,12.21,6.8,0.39,88.28,82.69,89.03,0.95,1.07,1.37,30.06,,53.06,1.05,1.07,1.09,2.12
CVS,CVS Health Corporation,71.2,USD,NYSE,-0.14,90304844686,USD,19.86,3.73,12.8,22.63,12.98,17.18,19.44,65.79,61.3,65.58,0.59,0.58,1.59,5.95,6.93,52.79,1.05,1.07,1.16,2.13
GEN,Gen Digital Inc.,31.35,USD,NASDAQ,-0.73,19307497512,USD,32.72,1.58,33.12,23.28,14.75,12.24,2.55,30.48,28.37,30.1,1,0.84,0.63,27.54,13.19,50.28,1.05,1.07,1.11,2.12
FOX,Fox Corporation,54.25,USD,NASDAQ,-0.33,25214536281,USD,11.05,0.99,102.43,42.61,-0.51,6.44,4.95,51.96,48.71,51.5,0.59,0.72,1.15,19.96,16.43,48.53,1.05,1.07,1.11,2.12
HUBB,Hubbell Inc,441.15,USD,NYSE,0.07,23442714421,USD,28.64,1.18,200.9,16.02,20.64,11.79,0.03,430.84,401.87,420.62,0.98,1.37,9.62,25.34,21.2,48.44,1.05,1.07,1.1,2.12
HLT,Hilton Worldwide Holdings Inc.,277.37,USD,NYSE,-0.05,65235692131,USD,42.61,0.22,214.44,28.26,6.7,11.86,3.04,268.01,250.07,266.44,1.27,0.96,5.16,,,46.82,1.05,1.07,1.11,2.12
ATO,Atmos Energy Corporation,166.27,USD,NYSE,-1.15,26690255852,USD,22.96,2.03,66.07,27.79,11.59,5.72,5.64,162.16,150.86,157.65,0.68,0.29,2.44,9.05,6.04,45.11,1.05,1.07,1.1,2.12
SCHN,SCHINDLER N,294.5,CHF,SIX,0.68,39827968220,USD,32.11,2.05,24.47,30.02,11.98,1.2,2.61,289.19,269.44,286.79,0.8,0.65,4.25,21.44,23.14,43.2,1.04,1.07,1.09,2.12
DIS,Walt Disney Company (The),117.98,USD,NYSE,-0.74,2.12129E+11,USD,18.5,0.84,-9.24,30.88,5.88,6.27,-3.49,116.72,109.37,119.08,1.56,0.92,2.13,11.01,8.33,43.03,1.04,1.07,1.08,2.11
MRO,MELROSE INDUSTRIES PLC ORD GBP0.001,590.8,GBX,LSE,0.65,10123091854,USD,24.1,1.02,177.81,16.44,-5.29,30.62,12.06,565.69,529.83,539.45,1.46,1.48,14.15,10.69,6.27,41.77,1.04,1.07,1.12,2.11
